Treatment,ColonyID,TestingDate,BeeID,Trial number,Visit01,Visit02,Visit03,Visit04,Visit05,Visit06,Visit07,Visit08,Visit09,Visit10,Visit11,Visit12,Visit13,Visit14,Visit15,Visit16,Visit17,Visit18,Visit19,Visit20,Visit21,Visit22,Visit23,Visit24,Visit25,Visit26,Visit27,Visit28,Visit29,Visit30,Visit31,Visit32,Visit33,Visit34,Visit35,Visit36,Visit37,Visit38,Visit39,Visit40,Visit41,Visit42,Visit43,Visit44,Visit45,Visit46,Visit47,Visit48,Visit49,Visit50,Visit51,Visit52,Visit53,Visit54,Visit55,Visit56,Visit57,Visit58,Visit59,Visit60,NumDistinctArms,RowRelativeNumber,TotalArms,NumSame,NumReward,NumRevisited,NumTurnsL1,NumTurnsL2,NumTurnsL3,NumTurnsR1,NumTurnsR2,NumTurnsR3,NumTurns4,NumReentries0,Total1s,Total 2s,Total 3s,Prop 1s,Prop 2s,Prop 3s,PropO4,PropOS,FirstMistake,NumSwitches,TotalL,TotalR,TotalLorR,Change direction prop,Proportion R,Prop R bias,Prop side bias,Num not reach feeder 9,Num reach feeder 9,Season,New or Used floor,EmergenceDate,AgeDays,AgeRelativeToColony
Unbalanced,Unbalanced_Colony09,2022-05-12,9Rep5,8,8,2,4,2,3,4,5,6,4,8,6,4,6,8,2,4,7,5,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,One,20,0,8,12,4,8,1,0,5,0,1,0,4,13,1,0.2105263158,0.6842105263,0.0526315789,0.0526315789,0,4,6,13,5,18,0.3529411765,0.2777777778,-0.222222222,0.2222222222,,,Spring,,2022-04-18,24,0.8333333333
Unbalanced,Unbalanced_Colony09,2022-05-12,9Rep5,8,11.535755,10.54861,11.136257,11.235551,10.600886,9.731224,11.047493,11.452045,9.390585,10.313528,9.509991,10.979458,9.992037,9.083908,11.945165,11.59071,11.218918,11.029905,11.54577,10.454037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Two,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20,Spring,,2022-04-18,24,0.8333333333
Unbalanced,Unbalanced_Colony09,2022-05-12,9Rep5,8,Reward,Reward,Reward,Previsited,Reward,Previsited,Reward,Reward,Previsited,Previsited,Previsited,Previsited,Previsited,Previsited,Previsited,Previsited,Reward,Previsited,Previsited,Reward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Three,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spring,,2022-04-18,24,0.8333333333
Unbalanced,Unbalanced_Colony09,2022-05-12,9Rep5,8,,L2,L2,R2,L1,L1,L1,L1,R2,O4,R2,R2,L2,L2,L2,L2,L3,R2,L2,L2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Four,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spring,,2022-04-18,24,0.8333333333
Unbalanced,Unbalanced_Colony09,2022-05-12,9Rep6,1,4,7,5,8,1,4,7,2,4,8,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,One,12,0,8,4,1,1,7,0,1,0,1,0,1,2,7,0.0909090909,0.1818181818,0.6363636364,0.0909090909,0,6,2,9,1,10,0.2222222222,0.1,-0.4,0.4,,,Spring,,2022-04-18,24,0.8333333333
Unbalanced,Unbalanced_Colony09,2022-05-12,9Rep6,1,11.297817,11.798922,10.737545,11.710769,10.380293,9.776469,11.65148,11.554411,10.030452,10.901206,11.365575,9.991744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Two,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,Spring,,2022-04-18,24,0.8333333333
Unbalanced,Unbalanced_Colony09,2022-05-12,9Rep6,1,Reward,Reward,Reward,Reward,Reward,Previsited,Previsited,Reward,Previsited,Previsited,Reward,Reward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Three,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spring,,2022-04-18,24,0.8333333333
Unbalanced,Unbalanced_Colony09,2022-05-12,9Rep6,1,,L3,R2,L3,L1,L3,L3,L3,L2,O4,L3,L3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Four,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spring,,2022-04-18,24,0.8333333333
Unbalanced,Unbalanced_Colony09,2022-05-12,9Rep6,2,5,7,1,3,4,2,7,4,7,2,5,8,4,7,2,5,8,5,7,4,7,1,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,One,24,0,8,16,1,6,10,0,1,4,1,0,1,7,14,0.0434782609,0.3043478261,0.6086956522,0.0434782609,0,7,6,17,5,22,0.2857142857,0.2272727273,-0.272727273,0.2727272727,,,Spring,,2022-04-18,24,0.8333333333
Unbalanced,Unbalanced_Colony09,2022-05-12,9Rep6,2,10.318289,10.511643,11.128431,11.411941,10.127769,11.235811,10.122282,10.005001,11.224286,11.235134,10.234983,10.39508,10.185728,11.267203,10.507285,11.573661,10.09098,9.494031,10.072109,10.654937,11.406679,11.406816,11.493433,9.934518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Two,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,24,Spring,,2022-04-18,24,0.8333333333
Unbalanced,Unbalanced_Colony09,2022-05-12,9Rep6,2,Reward,Reward,Reward,Reward,Reward,Reward,Previsited,Previsited,Previsited,Previsited,Previsited,Reward,Previsited,Previsited,Previsited,Previsited,Previsited,Previsited,Previsited,Previsited,Previsited,Previsited,Previsited,Reward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Three,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spring,,2022-04-18,24,0.8333333333
Unbalanced,Unbalanced_Colony09,2022-05-12,9Rep6,2,,L2,L2,L2,L1,R2,R3,R3,L3,L3,L3,L3,O4,L3,L3,L3,L3,R3,L2,R3,L3,L2,L2,L3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Four,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spring,,2022-04-18,24,0.8333333333
Unbalanced,Unbalanced_Colony09,2022-05-12,9Rep6,3,7,2,7,1,6,3,6,1,3,5,7,3,5,7,2,7,1,3,5,5,7,3,5,6,2,4,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,One,27,1,8,18,1,12,4,0,0,4,4,1,1,12,8,0.0384615385,0.4615384615,0.3076923077,0.1538461538,0.0384615385,3,6,17,4,21,0.3,0.1904761905,-0.30952381,0.3095238095,,,Spring,,2022-04-18,24,0.8333333333
Unbalanced,Unbalanced_Colony09,2022-05-12,9Rep6,3,10.434235,10.144077,9.857956,9.872024,10.262371,10.994237,11.493365,10.613144,9.872024,11.588405,10.080543,10.631439,10.288,9.770884,10.860701,10.524412,9.526743,9.6056,11.53229,10.778332,9.766275,10.430049,10.221738,11.551695,11.234857,11.496876,9.937264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Two,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,27,Spring,,2022-04-18,24,0.8333333333
Unbalanced,Unbalanced_Colony09,2022-05-12,9Rep6,3,Reward,Reward,Previsited,Reward,Reward,Reward,Previsited,Previsited,Previsited,Reward,Previsited,Previsited,Previsited,Previsited,Previsited,Previsited,Previsited,Previsited,Previsited,Same,Previsited,Previsited,Previsited,Previsited,Previsited,Reward,Reward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Three,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spring,,2022-04-18,24,0.8333333333
Unbalanced,Unbalanced_Colony09,2022-05-12,9Rep6,3,,L3,R3,L2,R3,R3,L3,L3,L2,L2,L2,O4,L2,L2,L3,R3,L2,L2,L2,S0,L2,O4,L2,L1,O4,L2,O4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Four,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spring,,2022-04-18,24,0.8333333333
Unbalanced,Unbalanced_Colony09,2022-05-12,9Rep6,4,7,8,5,2,4,5,7,2,3,3,3,2,7,2,3,4,1,7,4,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,One,21,2,8,11,5,2,2,1,1,7,0,2,6,3,9,0.3,0.15,0.45,0,0.1,6,5,9,9,18,0.2941176471,0.5,0,0,,,Spring,,2022-04-18,24,0.8333333333
Unbalanced,Unbalanced_Colony09,2022-05-12,9Rep6,4,10.41067,10.298794,9.983313,10.409378,10.704673,10.417165,10.253269,11.216364,10.080601,4.351936,10.027012,11.017952,10.205993,9.525229,11.169395,9.611808,11.43126,11.616328,11.250097,10.697514,10.110201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Two,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,20,Spring,,2022-04-18,24,0.8333333333
Unbalanced,Unbalanced_Colony09,2022-05-12,9Rep6,4,Reward,Reward,Reward,Reward,Reward,Previsited,Previsited,Previsited,Reward,Same,Same,Previsited,Previsited,Previsited,Previsited,Previsited,Reward,Previsited,Previsited,Previsited,Reward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Three,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spring,,2022-04-18,24,0.8333333333
Unbalanced,Unbalanced_Colony09,2022-05-12,9Rep6,4,,L1,R3,R3,L2,L1,L2,L3,L1,S0,S0,R1,R3,L3,L1,L1,R3,R2,R3,R3,R3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Four,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spring,,2022-04-18,24,0.8333333333
Unbalanced,Unbalanced_Colony09,2022-05-12,9Rep6,5,6,7,5,3,8,5,6,8,2,7,2,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,One,13,0,8,5,2,2,2,1,2,3,0,0,3,4,5,0.25,0.3333333333,0.4166666667,0,0,6,6,6,6,12,0.5454545455,0.5,0,0,,,Spring,,2022-04-18,24,0.8333333333
Unbalanced,Unbalanced_Colony09,2022-05-12,9Rep6,5,10.079131,9.965255,9.772181,10.923088,11.82882,10.905067,10.647049,10.248153,11.435488,10.213935,10.213153,10.806652,9.666751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Two,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13,Spring,,2022-04-18,24,0.8333333333
Unbalanced,Unbalanced_Colony09,2022-05-12,9Rep6,5,Reward,Reward,Reward,Reward,Reward,Previsited,Previsited,Previsited,Reward,Previsited,Previsited,Reward,Reward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Three,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spring,,2022-04-18,24,0.8333333333
Unbalanced,Unbalanced_Colony09,2022-05-12,9Rep6,5,,L1,R2,R2,R3,R3,L1,L2,L2,R3,L3,R1,L3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Four,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spring,,2022-04-18,24,0.8333333333
Unbalanced,Unbalanced_Colony09,2022-05-12,9Rep6,6,5,7,4,2,7,3,7,4,6,8,7,8,5,6,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,One,16,0,8,8,3,4,0,1,1,4,2,0,4,5,4,0.2666666667,0.3333333333,0.2666666667,0.1333333333,0,5,6,7,6,13,0.5,0.4615384615,-0.038461538,0.0384615385,,,Spring,,2022-04-18,24,0.8333333333
Unbalanced,Unbalanced_Colony09,2022-05-12,9Rep6,6,11.094398,11.169814,9.605722,11.594964,10.176442,11.264919,9.67173,9.636942,11.613139,10.873006,9.90703,10.061323,11.221785,9.576171,11.425478,10.36776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Two,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,16,Spring,,2022-04-18,24,0.8333333333
Unbalanced,Unbalanced_Colony09,2022-05-12,9Rep6,6,Reward,Reward,Reward,Reward,Previsited,Reward,Previsited,Previsited,Reward,Reward,Previsited,Previsited,Previsited,Previsited,Previsited,Reward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Three,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spring,,2022-04-18,24,0.8333333333
Unbalanced,Unbalanced_Colony09,2022-05-12,9Rep6,6,,L2,R3,R2,R3,O4,O4,R3,L2,L2,R1,L1,R3,L1,L1,L2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Four,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spring,,2022-04-18,24,0.8333333333
Unbalanced,Unbalanced_Colony09,2022-05-12,9Rep6,7,8,6,1,3,5,8,2,4,5,8,3,4,6,1,6,8,2,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,One,19,0,8,11,3,7,5,0,1,1,1,0,3,8,6,0.1666666667,0.4444444444,0.3333333333,0.0555555556,0,6,3,15,2,17,0.1875,0.1176470588,-0.382352941,0.3823529412,,,Spring,,2022-04-18,24,0.8333333333
Unbalanced,Unbalanced_Colony09,2022-05-12,9Rep6,7,11.426536,10.941898,10.228886,9.690677,11.213096,9.613714,10.349884,9.953669,10.476537,7.129538,10.946191,9.616937,9.887788,10.091424,10.553414,9.939402,11.039391,10.820658,10.312148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Two,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18,Spring,,2022-04-18,24,0.8333333333
Unbalanced,Unbalanced_Colony09,2022-05-12,9Rep6,7,Reward,Reward,Reward,Reward,Reward,Previsited,Reward,Reward,Previsited,Previsited,Previsited,Previsited,Previsited,Previsited,Previsited,Previsited,Previsited,Previsited,Reward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Three,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spring,,2022-04-18,24,0.8333333333
Unbalanced,Unbalanced_Colony09,2022-05-12,9Rep6,7,,R2,L3,L2,L2,L3,L2,L2,L1,L3,L3,L1,L2,L3,R3,L2,L2,L1,O4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Four,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spring,,2022-04-18,24,0.8333333333
Unbalanced,Unbalanced_Colony09,2022-05-12,9Rep6,8,6,8,3,7,1,2,5,3,8,5,3,7,5,1,5,6,7,8,3,7,3,1,3,6,7,8,8,8,8,2,8,3,5,6,1,3,5,8,4,,,,,,,,,,,,,,,,,,,,,,8,One,39,3,8,28,7,7,7,0,5,2,7,3,7,12,9,0.1842105263,0.3157894737,0.2368421053,0.1842105263,0.0789473684,8,6,21,7,28,0.2222222222,0.25,-0.25,0.25,,,Spring,,2022-04-18,24,0.8333333333
Unbalanced,Unbalanced_Colony09,2022-05-12,9Rep6,8,10.500028,11.393085,10.199115,10.444336,11.128483,11.096558,10.365842,9.959601,9.540503,9.607548,10.160282,11.328211,9.750934,10.617276,9.773138,11.136257,10.471177,10.479253,10.435113,10.236887,7.585772,11.26741,7.427765,11.393274,11.198432,9.992368,10.071006,9.358981,11.353598,11.037413,7.934226,11.037943,11.304285,9.659086,10.95872,5.245427,10.558639,9.68003,9.873584,,,,,,,,,,,,,,,,,,,,,,,Two,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,35,Spring,,2022-04-18,24,0.8333333333
Unbalanced,Unbalanced_Colony09,2022-05-12,9Rep6,8,Reward,Reward,Reward,Reward,Reward,Reward,Reward,Previsited,Previsited,Previsited,Previsited,Previsited,Previsited,Previsited,Previsited,Previsited,Previsited,Previsited,Previsited,Previsited,Previsited,Previsited,Previsited,Previsited,Previsited,Previsited,Same,Same,Same,Previsited,Previsited,Previsited,Previsited,Previsited,Previsited,Previsited,Previsited,Previsited,Reward,,,,,,,,,,,,,,,,,,,,,,,Three,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spring,,2022-04-18,24,0.8333333333
Unbalanced,Unbalanced_Colony09,2022-05-12,9Rep6,8,,L2,L3,O4,L2,L1,L3,R2,R3,R3,R2,O4,R2,O4,O4,L1,L1,L1,L3,O4,O4,R2,L2,L3,L1,L1,S0,S0,S0,L2,R2,L3,L2,L1,L3,L2,L2,L3,O4,,,,,,,,,,,,,,,,,,,,,,,Four,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spring,,2022-04-18,24,0.8333333333
Unbalanced,Unbalanced_Colony10,2022-06-15,10Rep1,1,2,3,7,6,2,7,5,2,7,3,6,8,3,6,5,8,3,6,8,1,5,8,2,8,1,3,8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,One,28,0,8,20,3,4,7,2,2,4,5,0,5,6,11,0.1851851852,0.2222222222,0.4074074074,0.1851851852,0,5,7,14,8,22,0.3333333333,0.3636363636,-0.136363636,0.1363636364,,,Spring,,2022-05-26,20,-3.5
Unbalanced,Unbalanced_Colony10,2022-06-15,10Rep1,1,5.904836,11.397584,10.607798,11.668665,10.946387,10.392454,10.825844,10.060781,11.085539,10.832522,11.512497,11.650091,9.444978,10.971431,10.078145,11.044387,10.41548,11.452164,9.632673,11.482149,10.959841,10.409172,11.159548,9.919005,11.523988,8.349065,9.899314,9.813802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Two,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,26,Spring,,2022-05-26,20,-3.5
Unbalanced,Unbalanced_Colony10,2022-06-15,10Rep1,1,Reward,Reward,Reward,Reward,Previsited,Previsited,Reward,Previsited,Previsited,Previsited,Previsited,Reward,Previsited,Previsited,Previsited,Previsited,Previsited,Previsited,Previsited,Reward,Previsited,Previsited,Previsited,Previsited,Previsited,Previsited,Previsited,Reward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Three,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spring,,2022-05-26,20,-3.5
Unbalanced,Unbalanced_Colony10,2022-06-15,10Rep1,1,,L1,O4,R1,O4,R3,R2,R3,R3,O4,L3,L2,L3,L3,R1,L3,L3,L3,L2,L1,O4,L3,L2,R2,L1,L2,R3,O4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Four,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spring,,2022-05-26,20,-3.5
Unbalanced,Unbalanced_Colony10,2022-06-15,10Rep1,2,7,2,1,2,6,1,3,5,8,2,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,One,12,0,8,4,1,3,3,1,0,2,1,0,2,3,5,0.1818181818,0.2727272727,0.4545454545,0.0909090909,0,4,3,7,3,10,0.3333333333,0.3,-0.2,0.2,,,Spring,,2022-05-26,20,-3.5
Unbalanced,Unbalanced_Colony10,2022-06-15,10Rep1,2,10.436868,11.410165,11.071604,10.447173,10.429675,10.066766,11.111094,10.465051,10.919697,9.623745,10.475048,10.190989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Two,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,Spring,,2022-05-26,20,-3.5
Unbalanced,Unbalanced_Colony10,2022-06-15,10Rep1,2,Reward,Reward,Reward,Previsited,Reward,Previsited,Reward,Reward,Reward,Previsited,Previsited,Reward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Three,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spring,,2022-05-26,20,-3.5
Unbalanced,Unbalanced_Colony10,2022-06-15,10Rep1,2,,L3,R1,L1,O4,L3,L2,L2,L3,L2,R3,R3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Four,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spring,,2022-05-26,20,-3.5
Unbalanced,Unbalanced_Colony10,2022-06-15,10Rep1,3,3,3,7,3,7,3,6,1,3,7,4,8,4,8,5,4,7,3,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,One,20,1,8,11,0,2,3,1,0,3,9,1,1,2,6,0.0526315789,0.1052631579,0.3157894737,0.4736842105,0.0526315789,2,4,5,4,9,0.5,0.4444444444,-0.055555556,0.0555555556,,,Spring,,2022-05-26,20,-3.5
Unbalanced,Unbalanced_Colony10,2022-06-15,10Rep1,3,11.317056,11.381771,10.110644,10.744351,10.42975,10.377589,9.839252,10.265941,9.859992,9.643837,11.060965,10.289686,10.266245,10.244862,9.706193,9.65305,10.026798,9.816919,10.425245,10.340048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Two,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20,Spring,,2022-05-26,20,-3.5
Unbalanced,Unbalanced_Colony10,2022-06-15,10Rep1,3,Reward,Same,Reward,Previsited,Previsited,Previsited,Reward,Reward,Previsited,Previsited,Reward,Reward,Previsited,Previsited,Reward,Previsited,Previsited,Previsited,Previsited,Reward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Three,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spring,,2022-05-26,20,-3.5
Unbalanced,Unbalanced_Colony10,2022-06-15,10Rep1,3,,S0,O4,O4,O4,O4,L3,L3,L2,O4,R3,O4,O4,O4,R3,R1,L3,O4,R3,L2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Four,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spring,,2022-05-26,20,-3.5
Unbalanced,Unbalanced_Colony10,2022-06-15,10Rep1,4,1,3,6,3,5,3,8,3,7,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,One,11,0,8,3,0,2,2,0,2,3,1,0,0,4,5,0,0.4,0.5,0.1,0,4,5,4,5,9,0.625,0.5555555556,0.0555555556,0.0555555556,,,Spring,,2022-05-26,20,-3.5
Unbalanced,Unbalanced_Colony10,2022-06-15,10Rep1,4,11.496553,9.944813,10.72354,9.599592,9.76354,9.702638,10.988137,10.952991,10.565007,10.000734,10.888324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Two,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,Spring,,2022-05-26,20,-3.5
Unbalanced,Unbalanced_Colony10,2022-06-15,10Rep1,4,Reward,Reward,Reward,Previsited,Reward,Previsited,Reward,Previsited,Reward,Reward,Reward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Three,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spring,,2022-05-26,20,-3.5
Unbalanced,Unbalanced_Colony10,2022-06-15,10Rep1,4,,L2,L3,R3,L2,R2,R3,L3,O4,R3,R2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Four,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spring,,2022-05-26,20,-3.5
