p1,p_flip,p0_same,p1_uncond,p2_uncond,p3_uncond,p4_uncond,mean_visits,sem_visits,mean_first_mistake_or_9,sem_first_mistake_or_9,prop_complete,prop_perfect,n_sims,log10_mean_visits
0.257165,0.19,0.0335,0.257165,0.246805,0.23644500000000002,0.22608500000000004,19.174625,0.08494325051555239,4.96,0.01608923888662835,1.0,0.0055,8000,1.2827268791647868
0.257165,0.2,0.0335,0.257165,0.246805,0.23644500000000002,0.22608500000000004,19.1865,0.08358039051691413,4.97825,0.016196215819238698,1.0,0.00675,8000,1.2829957579913247
0.257165,0.21,0.0335,0.257165,0.246805,0.23644500000000002,0.22608500000000004,19.077625,0.08240459625899184,4.960375,0.016021710093531375,1.0,0.007625,8000,1.2805243078106792
0.257165,0.22,0.0335,0.257165,0.246805,0.23644500000000002,0.22608500000000004,19.207125,0.0852364281594586,4.955875,0.016218010853103378,1.0,0.0075,8000,1.2834623627753687
0.257165,0.23,0.0335,0.257165,0.246805,0.23644500000000002,0.22608500000000004,19.15625,0.08463099930251838,4.94075,0.016216320508020687,1.0,0.006375,8000,1.282310496198509
0.257165,0.24,0.0335,0.257165,0.246805,0.23644500000000002,0.22608500000000004,19.308875,0.08491626905894263,4.93425,0.0161455784086625,1.0,0.005,8000,1.2857569710592984
0.257165,0.25,0.0335,0.257165,0.246805,0.23644500000000002,0.22608500000000004,19.181,0.08284952703857949,4.951125,0.01620281135123888,1.0,0.006625,8000,1.2828712453352054
0.257165,0.26,0.0335,0.257165,0.246805,0.23644500000000002,0.22608500000000004,19.229875,0.08340543968451936,4.950625,0.016305493623689042,1.0,0.006625,8000,1.283976461202251
0.257165,0.27,0.0335,0.257165,0.246805,0.23644500000000002,0.22608500000000004,19.20325,0.08472740714419195,4.959625,0.016173885023131197,1.0,0.005375,8000,1.2833747358712793
0.257165,0.28,0.0335,0.257165,0.246805,0.23644500000000002,0.22608500000000004,19.253,0.0848741307894205,4.935,0.01613240238776761,1.0,0.006125,8000,1.2844984108280453
0.257165,0.29,0.0335,0.257165,0.246805,0.23644500000000002,0.22608500000000004,19.317,0.08456703153624855,4.915,0.016267450745098878,1.0,0.004625,8000,1.2859396798117866
0.257165,0.3,0.0335,0.257165,0.246805,0.23644500000000002,0.22608500000000004,19.3315,0.08414603251549363,4.904,0.016201066610563482,1.0,0.00725,8000,1.2862655537930827
